StockCode,Total_Sold,First_Sale,Last_Sale,Active_Days,Order_Count,Sales_Period,Days_Since_Last,Avg_Sales_Per_Day,Turnover_Rate,Is_Slow_Mover
23160,1392,2011-05-03 10:43:00,2011-11-25 14:02:00,60,60,207,4864,23.2,6.72463768115942,1
16048,1436,2010-12-16 14:34:00,2011-11-25 11:02:00,47,47,344,4864,30.5531914893617,4.174418604651163,1
22271,1648,2010-12-01 11:49:00,2011-11-25 08:55:00,255,256,359,4864,6.462745098039216,4.5905292479108635,1
22247,483,2011-01-07 13:17:00,2011-11-25 14:53:00,56,56,323,4863,8.625,1.4953560371517027,1
22258,722,2010-12-15 11:53:00,2011-11-25 14:53:00,36,36,346,4863,20.055555555555557,2.086705202312139,1
22292,1085,2010-12-02 13:14:00,2011-11-25 14:53:00,88,88,359,4863,12.329545454545455,3.022284122562674,1
22291,1215,2010-12-10 11:01:00,2011-11-25 14:53:00,90,90,351,4863,13.5,3.4615384615384617,1
85161,12,2011-03-16 13:29:00,2011-11-27 11:47:00,9,9,256,4862,1.3333333333333333,0.046875,1
84842,14,2011-03-14 11:44:00,2011-11-27 11:57:00,9,9,259,4862,1.5555555555555556,0.05405405405405406,1
44089A,15,2011-02-02 14:37:00,2011-11-27 13:26:00,4,4,298,4862,3.75,0.050335570469798654,1
84706F,16,2011-07-10 11:19:00,2011-11-27 13:00:00,10,10,141,4862,1.6,0.11347517730496454,1
16162M,26,2011-07-19 12:47:00,2011-11-27 13:26:00,7,7,132,4862,3.7142857142857144,0.19696969696969696,1
35637C,28,2011-02-23 09:44:00,2011-11-27 13:49:00,7,7,278,4862,4.0,0.10071942446043165,1
72132,28,2010-12-08 13:08:00,2011-11-27 14:30:00,12,12,355,4862,2.3333333333333335,0.07887323943661972,1
21816,33,2010-12-01 12:23:00,2011-11-27 13:00:00,7,7,362,4862,4.714285714285714,0.09116022099447514,1
22503,64,2010-12-03 09:49:00,2011-11-27 11:22:00,16,16,360,4862,4.0,0.17777777777777778,1
22825,70,2010-12-01 13:31:00,2011-11-27 14:30:00,25,25,362,4862,2.8,0.19337016574585636,1
21814,71,2010-12-01 12:23:00,2011-11-27 13:00:00,12,12,362,4862,5.916666666666667,0.19613259668508287,1
21647,106,2010-12-06 12:41:00,2011-11-27 12:00:00,24,24,356,4862,4.416666666666667,0.29775280898876405,1
20770,107,2010-12-05 16:41:00,2011-11-27 11:47:00,28,28,357,4862,3.8214285714285716,0.29971988795518206,1
23142,116,2011-04-21 10:19:00,2011-11-27 13:29:00,36,36,221,4862,3.2222222222222223,0.5248868778280543,1
85125,127,2011-01-19 17:17:00,2011-11-27 11:12:00,18,18,312,4862,7.055555555555555,0.40705128205128205,1
20757,155,2010-12-02 14:09:00,2011-11-27 12:13:00,30,30,360,4862,5.166666666666667,0.4305555555555556,1
35637A,166,2011-02-15 13:19:00,2011-11-27 13:49:00,24,24,286,4862,6.916666666666667,0.5804195804195804,1
22516,170,2010-12-09 10:45:00,2011-11-27 11:57:00,41,41,354,4862,4.146341463414634,0.480225988700565,1
20669,195,2010-12-01 11:45:00,2011-11-27 14:40:00,42,42,362,4862,4.642857142857143,0.5386740331491713,1
85187,324,2010-12-05 13:42:00,2011-11-27 13:26:00,58,58,357,4862,5.586206896551724,0.907563025210084,1
21289,443,2010-12-06 10:36:00,2011-11-27 13:26:00,19,19,357,4862,23.31578947368421,1.2408963585434174,1
51008,511,2010-12-05 16:41:00,2011-11-27 13:26:00,19,19,357,4862,26.894736842105264,1.4313725490196079,1
21192,924,2010-12-01 12:49:00,2011-11-27 13:26:00,39,39,362,4862,23.692307692307693,2.552486187845304,1
21200,1010,2010-12-14 13:10:00,2011-11-27 13:26:00,39,39,349,4862,25.897435897435898,2.8939828080229226,1
85035C,1090,2010-12-01 17:35:00,2011-11-27 14:40:00,106,107,361,4862,10.283018867924529,3.0193905817174516,1
22702,1357,2010-12-03 11:35:00,2011-11-27 13:29:00,43,43,360,4862,31.558139534883722,3.7694444444444444,1
22715,1506,2011-01-05 11:52:00,2011-11-27 13:26:00,98,98,327,4862,15.36734693877551,4.605504587155964,1
23032,2250,2011-06-14 13:51:00,2011-11-27 11:05:00,182,182,166,4862,12.362637362637363,13.55421686746988,1
22637,2615,2010-12-01 09:41:00,2011-11-27 11:22:00,262,262,362,4862,9.98091603053435,7.223756906077348,1
90014C,4,2011-03-31 19:12:00,2011-11-27 15:38:00,3,3,241,4861,1.3333333333333333,0.016597510373443983,1
90019C,4,2011-09-06 16:02:00,2011-11-27 15:38:00,3,3,82,4861,1.3333333333333333,0.04878048780487805,1
90206A,6,2011-06-02 19:50:00,2011-11-27 15:18:00,3,3,178,4861,2.0,0.033707865168539325,1
90082D,7,2010-12-02 13:49:00,2011-11-27 15:18:00,4,4,361,4861,1.75,0.019390581717451522,1
90023,8,2011-02-14 15:23:00,2011-11-27 15:18:00,4,4,286,4861,2.0,0.027972027972027972,1
90151,8,2010-12-03 14:54:00,2011-11-27 15:18:00,4,4,360,4861,2.0,0.022222222222222223,1
90016B,9,2011-01-27 15:36:00,2011-11-27 15:18:00,8,8,304,4861,1.125,0.029605263157894735,1
79151B,11,2010-12-05 12:42:00,2011-11-28 14:12:00,2,2,359,4861,5.5,0.03064066852367688,1
46776E,14,2011-03-18 14:51:00,2011-11-28 12:44:00,5,5,255,4861,2.8,0.054901960784313725,1
90147,21,2010-12-13 14:16:00,2011-11-27 15:18:00,12,12,350,4861,1.75,0.06,1
84247N,22,2010-12-03 12:24:00,2011-11-27 16:19:00,18,18,360,4861,1.2222222222222223,0.06111111111111111,1
84748,24,2011-01-13 12:10:00,2011-11-28 12:14:00,8,8,320,4861,3.0,0.075,1
37462E,27,2011-02-02 17:06:00,2011-11-28 14:12:00,4,4,299,4861,6.75,0.0903010033444816,1
72369A,28,2011-06-21 15:41:00,2011-11-28 13:37:00,3,3,160,4861,9.333333333333334,0.175,1
20748,53,2010-12-05 13:42:00,2011-11-28 13:06:00,29,30,358,4861,1.8275862068965518,0.14804469273743018,1
84508B,56,2010-12-05 11:54:00,2011-11-27 16:27:00,30,30,358,4861,1.8666666666666667,0.1564245810055866,1
16046,64,2010-12-02 11:35:00,2011-11-28 11:26:00,13,13,361,4861,4.923076923076923,0.1772853185595568,1
21722,65,2010-12-02 10:27:00,2011-11-28 13:06:00,15,15,362,4861,4.333333333333333,0.17955801104972377,1
20617,66,2010-12-14 14:15:00,2011-11-28 13:37:00,26,26,349,4861,2.5384615384615383,0.18911174785100288,1
22164,71,2010-12-01 13:20:00,2011-11-28 12:14:00,12,12,362,4861,5.916666666666667,0.19613259668508287,1
90030A,72,2011-07-18 10:29:00,2011-11-28 13:51:00,7,7,134,4861,10.285714285714286,0.5373134328358209,1
72800D,85,2010-12-05 10:52:00,2011-11-28 13:37:00,29,29,359,4861,2.9310344827586206,0.23676880222841226,1
79144B,107,2010-12-01 14:34:00,2011-11-28 13:51:00,15,15,362,4861,7.133333333333334,0.2955801104972376,1
21708,138,2010-12-01 11:49:00,2011-11-28 11:00:00,32,32,362,4861,4.3125,0.3812154696132597,1
21973,159,2010-12-06 11:26:00,2011-11-28 11:18:00,30,30,357,4861,5.3,0.44537815126050423,1
20622,162,2010-12-14 11:48:00,2011-11-28 11:18:00,32,32,349,4861,5.0625,0.46418338108882523,1
75011,172,2010-12-14 12:59:00,2011-11-28 13:56:00,12,12,350,4861,14.333333333333334,0.49142857142857144,1
79063D,188,2011-02-17 12:47:00,2011-11-27 16:05:00,10,10,284,4861,18.8,0.6619718309859155,1
72128,189,2010-12-03 14:54:00,2011-11-27 15:02:00,33,33,360,4861,5.7272727272727275,0.525,1
78124,190,2010-12-08 13:53:00,2011-11-28 14:12:00,17,17,356,4861,11.176470588235293,0.5337078651685393,1
21644,215,2010-12-06 13:13:00,2011-11-27 16:27:00,32,32,357,4861,6.71875,0.6022408963585434,1
72130,215,2010-12-03 14:54:00,2011-11-27 15:18:00,24,24,360,4861,8.958333333333334,0.5972222222222222,1
71038,238,2010-12-08 12:17:00,2011-11-28 11:00:00,47,47,355,4861,5.0638297872340425,0.6704225352112676,1
21288,253,2010-12-02 12:10:00,2011-11-28 14:37:00,40,40,362,4861,6.325,0.6988950276243094,1
22912,270,2010-12-01 08:34:00,2011-11-28 14:06:00,90,90,363,4861,3.0,0.743801652892562,1
21719,301,2010-12-02 10:27:00,2011-11-28 13:06:00,34,34,362,4861,8.852941176470589,0.8314917127071824,1
20752,360,2010-12-02 15:46:00,2011-11-27 14:50:00,115,115,360,4861,3.130434782608696,1.0,1
81952V,365,2011-07-04 16:35:00,2011-11-27 16:02:00,24,24,146,4861,15.208333333333334,2.5,1
23324,381,2011-08-05 15:45:00,2011-11-27 15:38:00,39,39,114,4861,9.76923076923077,3.3421052631578947,1
23125,405,2011-06-17 14:46:00,2011-11-27 14:50:00,16,16,164,4861,25.3125,2.4695121951219514,1
23325,444,2011-08-11 16:30:00,2011-11-27 15:38:00,30,30,108,4861,14.8,4.111111111111111,1
85106,528,2010-12-02 13:49:00,2011-11-28 13:37:00,9,9,361,4861,58.666666666666664,1.4626038781163435,1
21882,598,2010-12-03 11:19:00,2011-11-28 13:26:00,38,38,361,4861,15.736842105263158,1.6565096952908587,1
22249,629,2010-12-17 09:52:00,2011-11-28 13:06:00,75,75,347,4861,8.386666666666667,1.8126801152737753,1
20802,648,2010-12-06 08:34:00,2011-11-28 10:31:00,44,44,358,4861,14.727272727272727,1.8100558659217878,1
21211,815,2010-12-02 13:14:00,2011-11-28 13:26:00,66,66,362,4861,12.348484848484848,2.251381215469613,1
22342,833,2010-12-13 15:46:00,2011-11-28 12:19:00,52,52,350,4861,16.01923076923077,2.38,1
21291,920,2010-12-06 10:36:00,2011-11-28 14:37:00,40,40,358,4861,23.0,2.569832402234637,1
22477,1280,2010-12-02 11:02:00,2011-11-28 13:13:00,70,70,362,4861,18.285714285714285,3.5359116022099446,1
22102,1533,2010-12-10 15:56:00,2011-11-28 14:44:00,18,18,353,4861,85.16666666666667,4.342776203966006,1
21845,1906,2010-12-03 14:54:00,2011-11-28 11:27:00,82,82,360,4861,23.24390243902439,5.294444444444444,1
22427,1991,2010-12-01 09:53:00,2011-11-28 14:26:00,441,441,363,4861,4.5147392290249435,5.484848484848484,1
47503A,2730,2010-12-14 12:59:00,2011-11-28 12:14:00,161,161,349,4861,16.956521739130434,7.822349570200573,1
20711,4198,2010-12-01 14:11:00,2011-11-28 09:40:00,245,245,362,4861,17.13469387755102,11.596685082872929,1
85175,5185,2010-12-02 10:17:00,2011-11-28 11:18:00,130,130,362,4861,39.88461538461539,14.323204419889503,1
15034,6419,2010-12-05 13:55:00,2011-11-28 13:56:00,91,91,359,4861,70.53846153846153,17.880222841225628,1
47369B,3,2010-12-05 14:17:00,2011-11-28 15:54:00,3,3,359,4860,1.0,0.008356545961002786,1
90190C,5,2010-12-12 11:06:00,2011-11-29 11:05:00,4,4,352,4860,1.25,0.014204545454545454,1
90196A,8,2010-12-02 13:49:00,2011-11-29 10:57:00,5,5,362,4860,1.6,0.022099447513812154,1
90130B,9,2011-05-08 16:13:00,2011-11-29 11:05:00,3,3,205,4860,3.0,0.04390243902439024,1
90013C,11,2011-05-22 14:44:00,2011-11-29 10:57:00,4,4,191,4860,2.75,0.05759162303664921,1
90186B,12,2010-12-12 11:06:00,2011-11-29 11:05:00,6,6,352,4860,2.0,0.03409090909090909,1
90206C,12,2011-06-02 19:50:00,2011-11-29 11:05:00,7,7,180,4860,1.7142857142857142,0.06666666666666667,1
90145,21,2010-12-16 12:42:00,2011-11-29 10:57:00,11,11,348,4860,1.9090909090909092,0.0603448275862069,1
21129,45,2011-01-04 15:50:00,2011-11-29 11:48:00,20,20,329,4860,2.25,0.13677811550151975,1
21372,67,2010-12-19 14:41:00,2011-11-28 15:54:00,25,25,345,4860,2.68,0.19420289855072465,1
21841,72,2011-03-07 17:52:00,2011-11-29 10:57:00,20,20,267,4860,3.6,0.2696629213483146,1
23149,97,2011-05-03 11:34:00,2011-11-29 13:06:00,19,19,211,4860,5.105263157894737,0.4597156398104265,1
21025,100,2010-12-02 15:46:00,2011-11-28 15:54:00,16,16,362,4860,6.25,0.27624309392265195,1
21468,123,2010-12-05 12:29:00,2011-11-29 13:06:00,50,50,360,4860,2.46,0.3416666666666667,1
84875B,125,2010-12-09 11:30:00,2011-11-29 12:34:00,15,15,356,4860,8.333333333333334,0.351123595505618,1
20619,142,2010-12-16 17:43:00,2011-11-28 15:54:00,22,22,347,4860,6.454545454545454,0.4092219020172911,1
22325,152,2010-12-16 15:45:00,2011-11-29 13:37:00,58,58,348,4860,2.6206896551724137,0.4367816091954023,1
85208,160,2010-12-05 13:42:00,2011-11-29 10:57:00,24,24,359,4860,6.666666666666667,0.4456824512534819,1
22317,171,2011-01-21 13:07:00,2011-11-28 15:54:00,39,39,312,4860,4.384615384615385,0.5480769230769231,1
22450,183,2010-12-02 13:14:00,2011-11-28 15:34:00,52,52,362,4860,3.519230769230769,0.505524861878453,1
21106,193,2010-12-01 12:51:00,2011-11-29 14:38:00,34,34,364,4860,5.676470588235294,0.5302197802197802,1
85039C,222,2010-12-08 12:08:00,2011-11-28 15:54:00,12,12,356,4860,18.5,0.6235955056179775,1
85169D,232,2010-12-13 15:44:00,2011-11-29 12:07:00,22,22,351,4860,10.545454545454545,0.6609686609686609,1
22263,255,2010-12-16 13:44:00,2011-11-28 15:54:00,17,18,348,4860,15.0,0.7327586206896551,1
84559A,272,2010-12-03 14:04:00,2011-11-28 15:54:00,42,42,361,4860,6.476190476190476,0.7534626038781164,1
21775,283,2011-01-11 12:20:00,2011-11-29 14:20:00,41,41,323,4860,6.902439024390244,0.8761609907120743,1
84228,284,2010-12-10 09:35:00,2011-11-29 08:07:00,19,19,354,4860,14.947368421052632,0.8022598870056498,1
21793,296,2010-12-19 13:31:00,2011-11-28 15:54:00,66,66,345,4860,4.484848484848484,0.8579710144927536,1
85202,296,2011-01-25 13:15:00,2011-11-29 13:12:00,39,39,308,4860,7.589743589743589,0.961038961038961,1
22265,510,2010-12-08 12:56:00,2011-11-29 13:12:00,48,48,357,4860,10.625,1.4285714285714286,1
85054,549,2010-12-05 10:36:00,2011-11-28 15:54:00,87,87,359,4860,6.310344827586207,1.5292479108635098,1
22181,577,2010-12-02 15:46:00,2011-11-29 14:20:00,46,46,362,4860,12.543478260869565,1.5939226519337018,1
72225C,600,2010-12-20 16:08:00,2011-11-29 09:48:00,16,16,344,4860,37.5,1.744186046511628,1
22689,614,2010-12-09 12:32:00,2011-11-28 15:54:00,111,112,355,4860,5.531531531531532,1.7295774647887323,1
47518F,827,2011-01-06 15:29:00,2011-11-29 12:09:00,28,28,327,4860,29.535714285714285,2.529051987767584,1
21774,835,2010-12-05 11:57:00,2011-11-29 14:20:00,52,52,360,4860,16.057692307692307,2.3194444444444446,1
21773,920,2010-12-07 15:03:00,2011-11-29 14:20:00,59,59,357,4860,15.59322033898305,2.57703081232493,1
22949,935,2010-12-05 15:47:00,2011-11-29 12:09:00,86,86,359,4860,10.872093023255815,2.604456824512535,1
23299,980,2011-05-04 13:57:00,2011-11-29 12:06:00,122,122,209,4860,8.032786885245901,4.688995215311005,1
22717,1170,2010-12-02 10:39:00,2011-11-28 15:34:00,87,87,362,4860,13.448275862068966,3.2320441988950277,1
21422,1560,2010-12-02 07:48:00,2011-11-28 15:54:00,46,46,362,4860,33.91304347826087,4.30939226519337,1
23161,1608,2011-05-03 10:43:00,2011-11-29 09:42:00,68,68,210,4860,23.647058823529413,7.6571428571428575,1
23159,2255,2011-03-25 11:01:00,2011-11-28 15:34:00,195,195,249,4860,11.564102564102564,9.056224899598394,1
23157,2530,2011-03-31 13:40:00,2011-11-29 12:14:00,144,145,243,4860,17.569444444444443,10.411522633744855,1
21746,2974,2010-12-06 13:41:00,2011-11-29 08:07:00,185,185,358,4860,16.075675675675676,8.307262569832401,1
22579,4805,2010-12-01 15:35:00,2011-11-28 15:54:00,276,276,363,4860,17.409420289855074,13.236914600550964,1
23448,25,2011-10-10 13:55:00,2011-11-30 09:50:00,3,3,51,4859,8.333333333333334,0.49019607843137253,1
90164B,28,2011-04-26 12:47:00,2011-11-30 14:33:00,7,7,219,4859,4.0,0.1278538812785388,1
16254,31,2011-06-15 11:56:00,2011-11-30 14:17:00,9,9,169,4859,3.4444444444444446,0.1834319526627219,1
20819,48,2010-12-06 15:13:00,2011-11-30 11:17:00,16,16,359,4859,3.0,0.13370473537604458,1
23692,50,2011-11-09 11:17:00,2011-11-30 10:54:00,2,2,21,4859,25.0,2.380952380952381,1
21032,64,2010-12-02 15:46:00,2011-11-30 11:48:00,15,15,363,4859,4.266666666666667,0.1763085399449036,1
22869,69,2010-12-15 15:47:00,2011-11-29 15:39:00,19,19,349,4859,3.6315789473684212,0.1977077363896848,1
84592,70,2011-01-20 10:47:00,2011-11-30 14:41:00,17,17,315,4859,4.117647058823529,0.2222222222222222,1
22884,75,2010-12-13 17:03:00,2011-11-30 12:32:00,16,16,352,4859,4.6875,0.21306818181818182,1
84931A,82,2011-01-05 15:56:00,2011-11-30 08:50:00,22,22,329,4859,3.727272727272727,0.24924012158054712,1
23045,116,2011-05-05 18:16:00,2011-11-29 15:23:00,23,23,208,4859,5.043478260869565,0.5576923076923077,1
84877B,126,2010-12-16 11:11:00,2011-11-30 14:17:00,9,9,350,4859,14.0,0.36,1
84931B,131,2011-01-05 15:56:00,2011-11-30 13:08:00,25,25,329,4859,5.24,0.3981762917933131,1
84086C,136,2011-02-02 16:01:00,2011-11-30 13:08:00,19,19,301,4859,7.157894736842105,0.45182724252491696,1
71406C,138,2010-12-01 12:43:00,2011-11-29 17:52:00,21,21,364,4859,6.571428571428571,0.3791208791208791,1
21026,140,2010-12-02 15:46:00,2011-11-30 11:48:00,22,22,363,4859,6.363636363636363,0.3856749311294766,1
35810B,147,2010-12-05 10:36:00,2011-11-30 14:03:00,21,21,361,4859,7.0,0.407202216066482,1
84912B,148,2010-12-07 14:00:00,2011-11-29 17:52:00,46,46,358,4859,3.217391304347826,0.4134078212290503,1
22104,151,2011-04-04 13:57:00,2011-11-29 17:52:00,12,12,240,4859,12.583333333333334,0.6291666666666667,1
22832,155,2010-12-02 11:20:00,2011-11-29 14:58:00,69,69,363,4859,2.246376811594203,0.42699724517906334,1
21528,176,2010-12-02 19:18:00,2011-11-29 15:09:00,86,86,362,4859,2.046511627906977,0.4861878453038674,1
85170B,179,2010-12-07 15:39:00,2011-11-29 17:52:00,23,23,358,4859,7.782608695652174,0.5,1
84876B,201,2011-02-22 12:56:00,2011-11-30 14:17:00,20,20,282,4859,10.05,0.7127659574468085,1
85169B,201,2010-12-01 11:45:00,2011-11-30 14:00:00,25,25,365,4859,8.04,0.5506849315068493,1
21676,211,2010-12-01 11:45:00,2011-11-30 09:53:00,32,32,364,4859,6.59375,0.5796703296703297,1
21426,213,2010-12-02 15:46:00,2011-11-30 09:53:00,17,17,363,4859,12.529411764705882,0.5867768595041323,1
47481,221,2011-01-17 11:57:00,2011-11-29 17:52:00,19,19,317,4859,11.631578947368421,0.6971608832807571,1
21821,223,2010-12-02 19:18:00,2011-11-29 16:16:00,40,40,362,4859,5.575,0.6160220994475138,1
85170C,252,2010-12-09 10:45:00,2011-11-29 17:52:00,29,29,356,4859,8.689655172413794,0.7078651685393258,1
22514,260,2010-12-02 13:14:00,2011-11-29 17:52:00,75,75,363,4859,3.466666666666667,0.7162534435261708,1
21695,277,2010-12-05 14:25:00,2011-11-30 09:53:00,35,35,360,4859,7.914285714285715,0.7694444444444445,1
21972,292,2010-12-23 12:58:00,2011-11-30 12:41:00,39,39,342,4859,7.487179487179487,0.8538011695906432,1
21688,316,2010-12-01 13:51:00,2011-11-30 09:53:00,39,39,364,4859,8.102564102564102,0.8681318681318682,1
22843,433,2010-12-05 14:02:00,2011-11-30 08:43:00,114,114,360,4859,3.7982456140350878,1.2027777777777777,1
21747,437,2010-12-19 14:41:00,2011-11-30 14:00:00,42,42,346,4859,10.404761904761905,1.2630057803468209,1
17012B,455,2010-12-10 12:33:00,2011-11-30 14:17:00,36,36,356,4859,12.63888888888889,1.2780898876404494,1
22251,518,2010-12-05 14:52:00,2011-11-30 11:08:00,72,72,360,4859,7.194444444444445,1.4388888888888889,1
22947,536,2010-12-01 13:20:00,2011-11-29 16:16:00,104,104,364,4859,5.153846153846154,1.4725274725274726,1
22842,572,2010-12-01 13:24:00,2011-11-29 15:09:00,146,146,364,4859,3.9178082191780823,1.5714285714285714,1
23541,829,2011-10-02 14:37:00,2011-11-30 13:46:00,119,120,59,4859,6.966386554621849,14.05084745762712,1
22572,1252,2010-12-01 15:35:00,2011-11-29 16:23:00,126,126,364,4859,9.936507936507937,3.4395604395604398,1
22243,3054,2010-12-01 11:49:00,2011-11-30 11:31:00,108,108,364,4859,28.27777777777778,8.39010989010989,1
22759,5197,2010-12-01 11:49:00,2011-11-30 11:08:00,319,319,364,4859,16.29153605015674,14.277472527472527,1
84712B,19,2011-02-02 12:26:00,2011-11-30 17:37:00,11,11,302,4858,1.7272727272727273,0.06291390728476821,1
84882,34,2010-12-12 13:01:00,2011-11-30 17:37:00,15,15,354,4858,2.2666666666666666,0.096045197740113,1
47341B,45,2011-04-27 12:08:00,2011-11-30 17:37:00,11,11,218,4858,4.090909090909091,0.20642201834862386,1
20775,63,2010-12-06 12:44:00,2011-11-30 17:37:00,20,20,360,4858,3.15,0.175,1
23477,85,2011-10-20 12:07:00,2011-11-30 15:43:00,8,8,42,4858,10.625,2.0238095238095237,1
21580,90,2010-12-05 13:21:00,2011-11-30 15:31:00,24,24,361,4858,3.75,0.24930747922437674,1
20777,95,2010-12-01 12:15:00,2011-11-30 17:37:00,36,36,365,4858,2.638888888888889,0.2602739726027397,1
23044,100,2011-05-08 11:41:00,2011-12-01 13:28:00,24,24,208,4858,4.166666666666667,0.4807692307692308,1
47585A,102,2010-12-23 16:06:00,2011-12-01 13:08:00,27,27,343,4858,3.7777777777777777,0.29737609329446063,1
22526,112,2010-12-21 14:26:00,2011-12-01 12:25:00,67,67,345,4858,1.671641791044776,0.32463768115942027,1
23414,139,2011-09-05 10:15:00,2011-11-30 17:37:00,62,62,87,4858,2.2419354838709675,1.5977011494252873,1
23181,185,2011-03-08 09:23:00,2011-12-01 12:13:00,69,69,269,4858,2.681159420289855,0.6877323420074349,1
21465,193,2010-12-02 13:32:00,2011-12-01 12:55:00,63,63,364,4858,3.0634920634920637,0.5302197802197802,1
23476,198,2011-10-20 12:07:00,2011-11-30 15:43:00,18,18,42,4858,11.0,4.714285714285714,1
21464,244,2010-12-01 11:21:00,2011-12-01 14:38:00,102,102,366,4858,2.392156862745098,0.6666666666666666,1
35819B,266,2011-08-30 16:43:00,2011-11-30 15:58:00,22,22,92,4858,12.090909090909092,2.891304347826087,1
23478,278,2011-10-20 12:07:00,2011-12-01 14:17:00,10,10,43,4858,27.8,6.465116279069767,1
85185B,282,2010-12-02 14:09:00,2011-11-30 17:37:00,59,59,364,4858,4.779661016949152,0.7747252747252747,1
22106,286,2011-04-06 12:49:00,2011-12-01 13:47:00,12,12,240,4858,23.833333333333332,1.1916666666666667,1
21374,294,2010-12-01 16:21:00,2011-12-01 11:10:00,40,40,365,4858,7.35,0.8054794520547945,1
82616B,307,2010-12-03 14:35:00,2011-12-01 13:08:00,47,47,363,4858,6.531914893617022,0.8457300275482094,1
72802A,315,2010-12-03 15:05:00,2011-12-01 11:18:00,55,55,363,4858,5.7272727272727275,0.8677685950413223,1
22913,327,2010-12-01 08:34:00,2011-12-01 09:20:00,95,95,366,4858,3.442105263157895,0.8934426229508197,1
84279P,336,2010-12-05 11:57:00,2011-12-01 10:38:00,94,94,361,4858,3.574468085106383,0.9307479224376731,1
22260,410,2010-12-01 16:57:00,2011-11-30 17:37:00,46,47,365,4858,8.91304347826087,1.1232876712328768,1
35971,423,2010-12-05 16:24:00,2011-12-01 11:53:00,53,53,361,4858,7.981132075471698,1.1717451523545706,1
23049,435,2011-03-04 13:58:00,2011-12-01 14:38:00,169,169,273,4858,2.57396449704142,1.5934065934065933,1
23528,462,2011-10-03 11:01:00,2011-12-01 14:38:00,34,34,60,4858,13.588235294117647,7.7,1
35646,513,2010-12-07 09:13:00,2011-11-30 17:37:00,44,44,359,4858,11.659090909090908,1.4289693593314763,1
